avg_pts_for,avg_pts_let,avg_rsh,avg_pss,pss_rate,3rd_dn_rate,4th_dn_rate,pss_td,rsh_td,1st_dns,sacks,trnovrs,pens,pen_yrds,home_win
-4.222222222222221,-0.5555555555555536,-0.0879261170718455,-1.1735084838533112,0.03864258347016958,-0.03428093645484953,-0.023809523809523808,0.0,-6.0,-37.0,6.0,10.0,-9.0,22.0,1.0
-0.7777777777777786,-1.7777777777777786,0.24754003751262488,-0.04489713185365396,0.008223660397573385,0.07547169811320753,-0.2916666666666667,-1.0,-1.0,6.0,-6.0,-2.0,0.0,24.0,0.0
-1.4444444444444464,-14.222222222222223,0.17749247452217798,-0.5230563365458334,0.02665724466629571,0.09001211701575212,0.30000000000000004,-9.0,5.0,-31.0,15.0,0.0,-15.0,-76.0,0.0
-2.1999999999999993,4.0,1.7017229161130305,0.7105629877369006,-0.04598662207357862,-0.04918450560652393,0.05769230769230771,-3.0,4.0,13.0,-7.0,-17.0,14.0,122.0,1.0
3.3999999999999986,-3.099999999999998,1.3024346343311866,-0.9135802469135799,-0.10758377425044097,-0.10113780025284447,-0.29999999999999993,-9.0,11.0,-36.0,23.0,15.0,-23.0,-126.0,0.0
1.7999999999999972,0.40000000000000213,-0.6122225226037061,-0.8000105119310419,0.009818143592977946,0.09606893604899586,0.29230769230769227,4.0,3.0,28.0,-7.0,1.0,-17.0,-147.0,1.0
-3.400000000000002,6.699999999999999,-1.0654288240495138,-0.4644751483679528,-0.04623516320474774,-0.10418262601501449,0.175,2.0,-9.0,-30.0,-4.0,0.0,1.0,-136.0,0.0
-5.499999999999998,11.8,-1.4799974190218093,-0.7285173501577287,-0.00991587802313354,-0.02978824273072056,0.2272727272727273,-1.0,-6.0,-35.0,-9.0,-4.0,-19.0,-129.0,0.0
11.299999999999999,1.1999999999999993,0.3527342923630208,1.405487122060471,0.042291899962672685,0.15595238095238095,0.04166666666666663,10.0,6.0,58.0,10.0,8.0,4.0,101.0,1.0
6.199999999999999,-0.20000000000000284,0.551032398858486,-0.09031241470011597,-0.03425643316211324,0.017512839942746494,0.06923076923076932,-2.0,5.0,4.0,-5.0,0.0,-9.0,-91.0,1.0
5.600000000000001,9.7,-0.48373729919963626,0.3456186219111075,-0.10940372775575613,-0.039367816091954,0.2698412698412699,3.0,5.0,22.0,-4.0,5.0,12.0,145.0,0.0
-2.1999999999999993,-1.9000000000000021,1.104552733928163,0.6539558235671308,0.027722826309398707,0.004916136495083878,0.1833333333333333,2.0,-2.0,0.0,2.0,-1.0,-12.0,-187.0,0.0
3.6999999999999993,-15.200000000000001,-0.5031330251669237,0.4581081901523891,0.03953413069435174,0.106575682382134,-0.033333333333333326,2.0,4.0,3.0,8.0,10.0,-32.0,-163.0,1.0
-4.600000000000001,11.5,0.9400966183574879,-0.4278856526429342,-0.022626752966558805,0.08692440285643932,-0.14705882352941174,1.0,-3.0,-11.0,-8.0,-14.0,3.0,38.0,0.0
7.100000000000001,-1.8999999999999986,1.3632001690974422,1.3069121249234534,0.10992039191671765,0.08065208065208068,0.28823529411764703,5.0,6.0,6.0,10.0,3.0,27.0,331.0,1.0
6.400000000000002,3.400000000000002,0.36431553504724246,1.3017715447382967,-0.05327749829028605,0.06616116562592922,-0.475,0.0,6.0,38.0,1.0,2.0,4.0,10.0,1.0
-7.699999999999999,-4.5,-0.4865950086483819,-0.8427769233520515,0.0023105261275438993,-0.00679576178297403,-0.18055555555555558,-8.0,0.0,-3.0,-6.0,-2.0,-4.0,-74.0,0.0
1.6363636363636367,2.3636363636363633,0.4913978494623654,1.1574365776819766,0.06799130418762322,0.0199244025882504,-0.09523809523809523,-1.0,4.0,5.0,-4.0,2.0,20.0,164.0,1.0
-5.181818181818183,-4.636363636363637,-0.28765698587127186,0.20164604109095308,0.1088189354799951,0.03759398496240601,0.2272727272727273,1.0,-6.0,7.0,-4.0,-7.0,-7.0,-95.0,0.0
3.5454545454545467,-2.454545454545455,0.328504043126685,-0.20820509950944732,-0.023623001883871453,0.08046398046398046,-0.4166666666666667,4.0,3.0,27.0,5.0,3.0,2.0,-5.0,1.0
-3.09090909090909,-10.454545454545455,-0.9127861894461904,-0.7566114588636976,0.009194644942945307,-0.09315272915112205,0.13157894736842107,-5.0,-1.0,-26.0,1.0,2.0,8.0,9.0,1.0
-4.81818181818182,6.727272727272727,0.262413108242304,0.12055649327400175,-0.042862257685028826,0.03675714890272658,0.23923444976076552,-3.0,-1.0,20.0,-21.0,-17.0,-13.0,-174.0,0.0
4.818181818181817,-7.0,1.930174065793676,0.7909225234485415,-0.012093665681613741,-0.010708661417322851,-0.1423076923076923,2.0,4.0,14.0,17.0,6.0,32.0,378.0,1.0
0.9090909090909101,-5.272727272727273,-0.8183460490023711,0.683890555483095,0.11384287639667845,0.13477385094305072,-0.09166666666666667,7.0,-9.0,10.0,-12.0,-5.0,15.0,49.0,1.0
-5.545454545454545,0.4545454545454568,-1.267591896775019,-1.6531307869192737,-0.09147148002686156,-0.2222222222222222,-0.26573426573426573,-5.0,-5.0,-50.0,0.0,1.0,-5.0,-42.0,1.0
-3.7272727272727266,-2.18181818181818,-0.12226736962288864,-1.7855033604093826,-0.0747001042734593,0.05489533691258974,-0.16666666666666669,-7.0,1.0,-20.0,5.0,-6.0,-5.0,-13.0,0.0
-10.81818181818182,-1.7272727272727266,0.4027273401022753,-1.5242311800753354,0.015404508911002424,-0.15313257182416062,0.17045454545454541,-11.0,-2.0,-69.0,3.0,0.0,-5.0,-70.0,1.0
1.2727272727272698,-2.2727272727272734,-0.33739423136310265,0.6055509929819323,0.024339256383455354,-0.020864661654135308,-0.16363636363636364,-1.0,8.0,0.0,-6.0,3.0,-7.0,12.0,1.0
0.09090909090908994,-8.090909090909092,-1.3189792663476871,-1.905938604950176,-0.03760848601735778,-0.13290605498397712,0.3,-6.0,1.0,-31.0,11.0,16.0,-13.0,-150.0,1.0
4.09090909090909,-4.545454545454545,0.06769488367705456,0.009914269660884933,0.04026425969224068,0.10277113881532196,0.5,1.0,0.0,18.0,14.0,6.0,-6.0,101.0,1.0
-8.90909090909091,0.18181818181818343,-1.8448816155988856,-0.5241592718998866,-0.06968828213879408,-0.13200431034482757,-0.5892857142857143,-9.0,-3.0,-40.0,6.0,-1.0,7.0,20.0,0.0
6.000000000000002,8.583333333333334,0.5641456582633055,2.1153394409208355,-0.006871035940803405,0.11196347031963472,-0.125,10.0,-2.0,41.0,-3.0,0.0,12.0,96.0,0.0
5.333333333333332,3.083333333333334,-0.09031731516170538,1.6570826507609802,0.06610800744878953,0.10479293672482659,-0.16666666666666666,6.0,1.0,34.0,-5.0,-1.0,-3.0,104.0,0.0
-2.5,5.583333333333332,-0.9019045903411231,0.14922517394054413,-0.03886780518659072,-0.03144151345590196,0.380952380952381,1.0,-1.0,28.0,-13.0,-5.0,-2.0,-34.0,0.0
9.583333333333332,1.8333333333333321,0.8949275362318838,0.16963264077085238,-0.02166516109605543,0.0498229043683589,-0.045454545454545414,2.0,13.0,70.0,12.0,3.0,-22.0,-72.0,0.0
-3.416666666666666,2.833333333333332,0.6052186105363955,-0.3905470759732461,-0.05909792488423948,0.09612246856704093,-0.04048582995951422,-2.0,-2.0,30.0,-10.0,-5.0,-22.0,-249.0,1.0
-0.0833333333333357,0.75,-0.11420808220531509,-1.765093363819478,-0.03211933148238877,0.10850694444444442,0.425,2.0,-4.0,34.0,-4.0,-3.0,-18.0,-245.0,0.0
-8.583333333333332,-5.916666666666668,0.827956989247312,-0.6719006406653927,0.03018995166910199,-0.04626689648915899,-0.11538461538461536,-6.0,-8.0,-37.0,6.0,-3.0,-3.0,42.0,0.0
-6.666666666666666,8.25,-1.114592299305675,-0.3276200362039061,-0.028355507171158423,-0.10923889761530775,0.11278195488721804,-6.0,-3.0,-39.0,-17.0,-7.0,-5.0,-38.0,1.0
-3.416666666666668,5.5,0.27307843291198797,-1.0136132503949442,-0.020240916271721976,0.0364762931034483,0.22463768115942032,1.0,-7.0,-15.0,-2.0,-2.0,-6.0,47.0,0.0
-1.4166666666666679,-3.333333333333332,-1.2469924812030078,-0.926998426998427,0.01568711568711567,0.009913673071567819,-0.1258741258741259,0.0,-7.0,-26.0,4.0,13.0,-13.0,-195.0,1.0
4.4999999999999964,3.2499999999999982,1.3723583912263155,-0.04494045389858492,-0.015298479514643026,0.0380633692355955,0.2647058823529411,5.0,2.0,35.0,-19.0,-5.0,7.0,-43.0,1.0
-0.08333333333333215,6.166666666666668,1.1956480879057323,-0.41638195895293073,0.0339191348162714,0.013920750782064617,0.5050505050505051,3.0,-3.0,-2.0,-3.0,-3.0,9.0,95.0,0.0
-4.083333333333334,-0.0833333333333357,0.44970855945100086,-0.7719265509782369,-0.03701476858858732,-0.1562400762146713,0.25,-6.0,1.0,-54.0,0.0,-1.0,3.0,32.0,1.0
6.666666666666668,-2.3333333333333357,-0.10122950819672116,0.6395194611298223,-0.05303982500607618,-0.007867907801418439,-0.04166666666666663,7.0,-1.0,30.0,6.0,3.0,-14.0,-76.0,1.0
-2.916666666666668,11.0,1.6226149104976724,1.2379112885752317,0.06347850311078096,0.07845701209545602,0.07142857142857145,4.0,-2.0,14.0,-15.0,-15.0,12.0,43.0,1.0
0.25,4.833333333333336,-0.032710035617012245,-0.2687500000000007,-0.03295454545454546,-0.03939393939393937,-0.2272727272727273,3.0,-4.0,4.0,-8.0,8.0,9.0,-35.0,1.0
-7.53846153846154,-2.1538461538461533,-1.2149335077392633,-2.264768907563025,-0.0181197478991596,-0.17569335426478283,0.23931623931623935,-7.0,-6.0,-83.0,-4.0,4.0,-2.0,-150.0,1.0
-1.53846153846154,0.23076923076922995,-1.3633960047003524,0.7924075966615574,0.08042497019247141,0.08987094583121075,0.16666666666666663,8.0,-11.0,40.0,-28.0,-10.0,21.0,88.0,1.0
-11.46153846153846,-2.384615384615385,-1.0200068473964334,-0.6739450233754631,-0.05603949567534683,-0.10474631751227492,-0.32142857142857145,-9.0,-6.0,-45.0,10.0,-4.0,11.0,74.0,0.0
5.153846153846153,-2.0,1.2141982864137089,0.7022338502921031,0.01673811625267929,-0.03260188087774296,-0.08771929824561403,3.0,7.0,12.0,15.0,6.0,32.0,386.0,1.0
8.923076923076922,-2.69230769230769,-0.4908184408184404,0.8932544508805567,0.02617275806861674,0.08945841392649906,-0.2597402597402597,11.0,8.0,70.0,-8.0,0.0,-10.0,-96.0,1.0
7.30769230769231,2.6153846153846168,0.5446134169980619,1.37874207369323,0.07827934875749787,0.16346153846153844,-0.25,13.0,3.0,61.0,-3.0,3.0,7.0,72.0,0.0
3.0,-5.615384615384613,0.6479315685967384,0.48770692274026306,0.06831346703395724,0.021975224843034102,0.3333333333333333,-2.0,11.0,4.0,9.0,2.0,-19.0,-52.0,1.0
-3.9230769230769234,5.0,0.04780487804878053,-0.8016256242028925,0.019898350898788664,-0.03287741058533683,-0.16666666666666669,0.0,-9.0,-10.0,-5.0,-6.0,18.0,98.0,0.0
0.3076923076923066,-7.46153846153846,0.13842975206611552,0.15425880497126432,0.02371383335943067,-0.06253426101623444,-0.09999999999999998,-2.0,-2.0,-30.0,11.0,6.0,27.0,283.0,1.0
6.076923076923077,6.846153846153847,-0.7460434143388399,1.1420231438632618,-0.02232785861761144,-0.04353468617272299,-0.125,2.0,3.0,2.0,1.0,6.0,35.0,245.0,1.0
-1.8461538461538467,3.92307692307692,0.7247845671758713,-0.6908563928688611,-0.024922195817963066,-0.07736424649176327,-0.17045454545454541,0.0,-4.0,-33.0,13.0,3.0,23.0,210.0,0.0
1.4615384615384635,9.692307692307693,1.1968918082726452,0.21440452130989218,0.019768807492592688,0.0015776425512733505,0.4848484848484848,-1.0,5.0,24.0,-13.0,-18.0,5.0,-25.0,0.0
-2.0,-9.23076923076923,-0.7231662529902625,-1.4364425401010772,-0.03235552625796523,-0.07998544984237327,-0.11111111111111116,-5.0,1.0,-1.0,6.0,10.0,-2.0,-49.0,0.0
-3.0,6.923076923076923,-0.2425189393939391,-0.6198686371100175,0.039227295692812914,0.1129078014184397,0.3701298701298702,-2.0,-4.0,4.0,-6.0,-6.0,24.0,125.0,0.0
-3.5384615384615365,-3.30769230769231,-0.7545979084024519,-0.7567459478606642,-0.04999685769949325,-0.03824561403508775,-0.3714285714285714,-13.0,2.0,-20.0,15.0,-11.0,9.0,22.0,1.0
3.3846153846153832,-4.23076923076923,-0.09476652224743809,0.12564864329570202,0.003990889285006904,0.0829185476714126,-0.1286549707602339,0.0,4.0,23.0,8.0,2.0,7.0,50.0,1.0
14.571428571428573,-4.642857142857142,2.187768479776848,1.0452170780039634,0.04463159791028637,0.17782622236063528,0.375,14.0,12.0,105.0,4.0,4.0,-12.0,-221.0,1.0
-2.9285714285714306,2.7857142857142883,0.2520634317126875,-1.4829598113742115,-0.05859980887712912,-0.08918601234205115,-0.05555555555555558,-10.0,5.0,-8.0,24.0,-9.0,-18.0,-119.0,0.0
-10.0,11.214285714285715,0.3170550006371484,-0.17764093740685016,-0.027962977636409647,-0.01775200713648528,0.011904761904761862,-8.0,-8.0,-32.0,-20.0,-19.0,-6.0,-75.0,0.0
-6.5,-3.2857142857142883,0.2589059292355995,-0.2691835933666953,0.00995976842311841,0.012964563526361272,-0.1384615384615384,0.0,-10.0,-30.0,-9.0,-6.0,-6.0,-90.0,0.0
4.714285714285715,2.7142857142857117,0.7447435897435901,1.0547260003942442,-0.008564951705105517,0.023809523809523836,-0.017094017094017144,4.0,7.0,26.0,2.0,4.0,-4.0,-92.0,1.0
9.642857142857142,1.4285714285714306,-0.10462966684081465,1.0995538834751866,0.020249989720817374,0.14063729346970888,-0.15000000000000002,11.0,4.0,59.0,6.0,5.0,0.0,145.0,1.0
1.8571428571428559,-2.6428571428571423,1.0577696623266646,-0.03446962890708516,0.008941482489240205,0.01335165222292678,-0.05555555555555558,7.0,-2.0,2.0,12.0,5.0,3.0,26.0,1.0
0.07142857142857295,-3.8571428571428577,-0.12911442006269525,0.9531052918917897,-0.0020833725534491476,-0.09017767348307076,-0.2272727272727273,-3.0,3.0,-37.0,9.0,4.0,-13.0,14.0,0.0
-7.7857142857142865,0.6428571428571423,0.3351027397260271,-0.029439861050803096,-0.009509335649153239,-0.17835968379446643,0.2121212121212121,-10.0,-5.0,-88.0,4.0,4.0,11.0,17.0,0.0
-0.07142857142857295,5.928571428571431,-0.15137541739545313,-0.4532939577461974,0.05336691251424108,-0.0027574957278235224,0.27777777777777785,1.0,-3.0,-3.0,-4.0,-3.0,-2.0,-144.0,1.0
2.0,2.0714285714285694,-0.1101163593857919,0.8627767080142696,0.07982923589031687,0.1111111111111111,0.19999999999999996,1.0,8.0,10.0,-12.0,-1.0,-8.0,-82.0,0.0
-3.571428571428573,0.14285714285714235,-0.3151248744669992,-0.444486824611495,-0.04986813713737703,0.0035930099624367218,-0.06993006993007,-3.0,-7.0,11.0,-11.0,-8.0,3.0,-15.0,0.0
1.6428571428571423,0.35714285714285765,0.6672348484848483,0.6495907963116112,0.026111680306789564,0.09966329966329962,0.1333333333333333,9.0,-2.0,46.0,-9.0,-3.0,-3.0,155.0,1.0
6.928571428571431,-8.142857142857142,0.8865441906653428,0.7996772036614326,0.018606903230269145,0.05391555395164199,-0.12121212121212122,1.0,10.0,-28.0,22.0,11.0,-7.0,48.0,0.0
-1.071428571428573,2.1428571428571423,-0.8870354729729732,-0.2579586175008677,0.03211189457866148,-0.023788350377945744,-0.23333333333333336,-2.0,-6.0,-42.0,10.0,17.0,-2.0,11.0,0.0
3.4285714285714306,0.0714285714285694,0.08146416189631545,0.6958723653395777,0.09449160811865731,-0.011046511627906985,-0.21491228070175433,4.0,-3.0,-10.0,10.0,0.0,32.0,285.0,1.0
5.0,4.533333333333335,-1.2982761932541744,0.343478394634424,-0.059478210038918844,-0.04441117764471059,0.033333333333333326,3.0,0.0,9.0,8.0,8.0,13.0,147.0,0.0
5.400000000000002,-2.7333333333333343,-0.7750046162368438,-0.21982872675663323,0.009309374323446695,0.0031194295900178193,-0.05288461538461536,3.0,2.0,14.0,-1.0,15.0,-20.0,-97.0,1.0
5.800000000000001,-3.1999999999999993,0.7434254627958543,0.7055612286665891,0.061993459405659035,0.07201837710312287,0.33333333333333337,10.0,1.0,6.0,4.0,9.0,-7.0,91.0,1.0
5.266666666666666,0.7999999999999972,-0.7406470842747939,0.5673837102408532,0.051617944475087385,0.08143939393939398,0.23809523809523808,7.0,5.0,69.0,-19.0,1.0,-18.0,-263.0,1.0
-11.666666666666664,4.800000000000001,-0.52734375,-0.7251791748272822,-0.06787120934937474,-0.08823099415204683,-0.38690476190476186,-17.0,-4.0,-63.0,3.0,-4.0,15.0,229.0,0.0
-1.4000000000000021,-4.066666666666666,-0.5528104977476849,-0.09800425790509415,0.0010101457266007419,0.10187914517317614,0.11904761904761907,5.0,-7.0,-2.0,-16.0,-2.0,-1.0,-20.0,1.0
2.0,5.066666666666666,-0.5816933005858398,0.06411983716516723,0.022161617917626497,-0.017436048221111444,0.04669887278582929,4.0,2.0,-5.0,-5.0,1.0,2.0,23.0,1.0
-1.4666666666666686,5.600000000000001,-0.3397907994449785,0.1822381730469962,-0.008495759414877124,-0.043101497073754325,0.17948717948717946,0.0,0.0,-18.0,-19.0,-19.0,9.0,250.0,1.0
-2.599999999999998,-1.5999999999999979,0.4298725921431821,1.07656862745098,-0.06049019607843131,-0.06158229235152313,-0.10897435897435898,-6.0,9.0,-24.0,-8.0,3.0,-18.0,-83.0,0.0
-4.533333333333333,-2.333333333333332,0.2565796210957503,0.07921747773233001,0.0035265109522535365,-0.0815916110033757,0.101010101010101,-10.0,-2.0,-54.0,10.0,5.0,16.0,71.0,0.0
-4.333333333333332,-5.933333333333334,0.30355030994769416,-0.7534593066507966,-0.008423991527871433,-0.10671305538128101,0.303030303030303,-12.0,3.0,-45.0,7.0,-1.0,-7.0,-18.0,1.0
1.6666666666666679,-6.400000000000002,-0.3163730569948182,0.3154711968680086,-0.041736577181208045,0.0019841269841270326,-0.06153846153846154,2.0,-2.0,25.0,-2.0,-1.0,-20.0,-167.0,0.0
-2.9333333333333336,2.666666666666668,-0.39974106049826563,-1.852439024390244,-0.02157598499061919,-0.015714285714285736,-0.05128205128205132,-1.0,-5.0,-35.0,1.0,2.0,-8.0,-156.0,1.0
4.066666666666666,-3.533333333333335,-0.3112060174253468,1.4853889485972651,0.025951525034280887,0.04764768778401496,-0.03157894736842104,11.0,-1.0,30.0,-10.0,16.0,-11.0,-48.0,0.0
-9.2,-2.0666666666666664,-0.4909906207476009,-1.929072069543583,-0.012004005127777218,-0.11208664445014094,-0.22499999999999998,-7.0,-6.0,-54.0,-8.0,-5.0,0.0,-165.0,0.0
3.1999999999999993,-1.6000000000000014,0.11028217553774411,1.1524208009563663,0.07070927087237988,0.08614688478941873,0.19871794871794873,1.0,2.0,20.0,6.0,4.0,1.0,168.0,0.0
2.8125,-6.6875,1.1623595505617978,0.15912033303546114,-0.030818857479130823,0.06060606060606061,0.07602339181286549,3.0,7.0,62.0,8.0,4.0,-1.0,-205.0,0.0
-5.375,6.0625,0.4450352526439483,-1.0041282689912832,-0.11404732254047323,-0.1060426368921929,0.11538461538461536,-16.0,9.0,-3.0,3.0,1.0,-35.0,-292.0,0.0
-4.125,2.3125,-1.031071301275396,-0.49936224489795933,-0.01942495748299322,-0.024774064733081136,0.125,-2.0,-9.0,0.0,-12.0,-6.0,-28.0,-332.0,1.0
-2.0,6.6875,-0.5272155116736057,0.3474689371177355,-0.02330519058800018,0.06307797393862968,-0.08333333333333337,3.0,-12.0,1.0,-13.0,-7.0,18.0,210.0,0.0
6.5,-1.6875,0.05287756598240456,0.2704174228675136,-0.001814882032667886,0.027522646214058033,0.02857142857142858,7.0,3.0,10.0,12.0,8.0,7.0,158.0,1.0
8.0625,0.1875,0.7522253000923365,1.8977341858588366,0.05452852442733869,0.07702702702702707,0.21754385964912282,6.0,11.0,27.0,12.0,14.0,-7.0,51.0,0.0
7.3125,-17.0,0.3908256880733947,0.0384192543730979,0.013571938683284879,0.046859562455892734,-0.08148148148148143,2.0,7.0,31.0,23.0,22.0,0.0,40.0,0.0
5.1875,2.75,-0.26776176872438207,0.6468803278432098,-0.06881422739430343,0.002556897293739424,-0.16666666666666663,3.0,5.0,-16.0,14.0,10.0,7.0,111.0,0.0
8.5625,-5.1875,0.22371872477804722,1.3691874458457685,0.013678957671448333,0.16021924405157933,-0.1454545454545454,9.0,8.0,122.0,-6.0,-6.0,-5.0,102.0,1.0
-2.0,-6.375,-0.16017157635778734,-1.0235364586086009,-0.088847488681007,-0.1275960170697013,0.0625,-6.0,-2.0,-34.0,8.0,2.0,-17.0,-180.0,1.0
-0.1875,2.0625,-0.226444409649873,-0.9977427273496797,0.007919264881540267,0.07608524072612471,0.23809523809523814,0.0,-3.0,34.0,-8.0,0.0,12.0,-38.0,0.0
-4.9375,2.625,-0.004109589041095596,0.31916542473919574,0.008219076005961168,-0.09527010206621855,-0.1286956521739131,-1.0,-12.0,-48.0,6.0,-5.0,54.0,504.0,1.0
-1.6875,5.0,0.2857053721844389,0.14396970830216915,-0.02080528546497129,-0.08973869921800498,0.12626262626262624,3.0,-3.0,-37.0,-4.0,-2.0,-7.0,-45.0,0.0
1.625,-4.4375,-1.2970201904324883,0.616041632634011,-0.014962144574055536,0.026006191950464386,-0.4,1.0,2.0,25.0,10.0,2.0,-5.0,-85.0,1.0
14.0,-0.1875,1.9218676951846656,1.3351819501513171,0.03255665182196199,0.1348863963186655,0.5844155844155845,19.0,14.0,112.0,-16.0,-13.0,-2.0,-14.0,1.0
-4.3125,5.1875,0.008059913740678937,-0.08264371620876076,-0.023929714222663545,-0.06619623655913981,-0.037878787878787956,1.0,-6.0,-4.0,-21.0,5.0,7.0,-29.0,0.0
3.764705882352942,7.411764705882355,0.2118279569892474,0.8702389556913506,0.08194800359200116,0.07674259458402583,0.0755555555555556,6.0,4.0,32.0,-13.0,-1.0,-6.0,-35.0,1.0
1.0588235294117645,-6.235294117647058,-1.1856622175301013,-2.131970046082949,-0.053269009216589946,0.004881533515894709,0.11428571428571432,-4.0,-4.0,21.0,4.0,13.0,-5.0,-104.0,0.0
3.0,2.235294117647058,-0.1897344122834319,-0.3756398986503955,0.03489986925014599,-0.005960051546391731,-0.1487179487179487,10.0,-7.0,33.0,3.0,-8.0,24.0,141.0,0.0
-1.1764705882352935,-2.588235294117645,-0.30287946367241503,-1.3216511370341504,-0.021727812293915516,0.05914847161572051,-0.16666666666666669,-4.0,1.0,13.0,15.0,-12.0,-9.0,-46.0,0.0
2.5555555555555536,-0.7222222222222214,0.2312272345194728,0.43893065506006845,0.012388136349477552,0.01132075471698113,0.050000000000000044,1.0,2.0,0.0,-3.0,-6.0,5.0,18.0,1.0
6.055555555555557,-3.4444444444444446,0.5322631979519823,-1.0760188087774303,-0.0026645768025077565,0.0848014332636608,0.42261904761904767,7.0,-1.0,50.0,-6.0,0.0,5.0,-90.0,0.0
2.8333333333333357,-5.333333333333332,-0.41985438972162736,0.39638615583382997,-0.01459078711985684,0.039042624993510244,0.09999999999999998,2.0,-2.0,-15.0,11.0,0.0,-8.0,117.0,1.0
-2.5555555555555536,-5.222222222222221,-0.09808664104003739,-1.0973898561405857,-0.035015681282323796,-0.04504525146064842,0.0,-6.0,2.0,-37.0,6.0,-7.0,-20.0,-222.0,1.0
2.7368421052631575,-0.8947368421052637,-0.7992859630790665,-0.4062063286511375,0.0007687865814282047,0.07142857142857145,0.3142857142857143,2.0,-5.0,28.0,3.0,-4.0,2.0,89.0,1.0
5.368421052631579,-0.8421052631578974,0.2531818843745448,1.270221327967807,0.06812877263581485,0.07023302321537261,0.038461538461538436,1.0,5.0,15.0,8.0,4.0,6.0,173.0,1.0
-8.75,-2.75,0.46623762376237643,-0.8883912060817751,-0.0592562153277173,-0.11169467787114845,-0.4,-1.0,-4.0,-4.0,-6.0,-4.0,-2.0,-22.0,1.0
1.75,9.0,-0.35108225108225133,-0.7180851063829783,-0.08763931104356637,-0.09650455927051671,-0.19999999999999996,3.0,-1.0,6.0,4.0,-2.0,-3.0,-23.0,0.0
-3.75,2.25,-1.1181034482758623,0.7897534013605441,-0.06483843537414968,-0.10570824524312894,0.09999999999999998,-2.0,0.0,-22.0,6.0,-3.0,-13.0,-110.0,1.0
1.5,-12.5,0.4629182754182759,-0.044166666666667354,-0.06277777777777782,0.009049773755656076,-0.25,3.0,-2.0,2.0,8.0,5.0,3.0,13.0,0.0
-8.25,9.75,-0.8364494146426704,-0.6105158730158733,-0.08750000000000002,-0.06285714285714283,-1.0,-4.0,-3.0,-35.0,-5.0,3.0,0.0,69.0,0.0
-1.0,-12.25,0.5153686396677051,1.3159403669724767,0.06347477064220186,-0.033333333333333326,0.4,3.0,-2.0,-26.0,-2.0,1.0,-7.0,-44.0,1.0
5.75,-6.5,1.0987179487179484,1.5181518151815183,0.027801085193265185,0.04722222222222222,-0.19999999999999996,1.0,2.0,-21.0,1.0,3.0,-6.0,-73.0,1.0
-6.75,8.0,-0.6637443848717575,-2.281607904783291,-0.11172243431394568,-0.18589743589743596,-0.0357142857142857,-2.0,-1.0,-16.0,2.0,0.0,6.0,64.0,0.0
3.5,-6.25,0.7249421246677525,1.0992907801418443,0.004894615922485301,-0.001302648719062105,-0.5,2.0,2.0,-7.0,-1.0,0.0,6.0,73.0,0.0
5.25,17.5,2.3658081168652862,-1.4045517241379297,-0.09068965517241379,0.05384615384615388,-0.23809523809523808,4.0,5.0,5.0,1.0,3.0,1.0,-43.0,1.0
19.75,12.5,0.2727993655828711,2.358680199689225,0.0641385922570833,0.0784313725490196,-0.3055555555555556,7.0,6.0,45.0,-2.0,-2.0,14.0,166.0,1.0
9.0,-4.0,-0.8862571577303484,0.5495620437956212,0.13182481751824815,0.006237006237006237,0.3333333333333333,10.0,-4.0,10.0,-1.0,5.0,2.0,23.0,1.0
10.0,7.0,0.2901921132457028,-0.2830993823694552,0.03655249859629428,0.047930283224400905,0.2666666666666666,3.0,3.0,6.0,4.0,2.0,1.0,203.0,1.0
-10.75,-6.5,0.05411764705882316,-1.1806133056133055,-0.0363825363825363,-0.0856382978723404,0.0,-6.0,-2.0,-26.0,-6.0,0.0,-10.0,-158.0,1.0
3.3999999999999986,3.6000000000000014,0.15144398603617937,2.017431791726996,0.11637282457485165,0.15819209039548027,0.0,-5.0,5.0,12.0,-6.0,3.0,-4.0,-76.0,0.0
4.800000000000001,-7.599999999999998,-0.3360280658938377,1.5739008133064267,0.05035773252614195,0.015873015873015872,-0.26388888888888884,-2.0,1.0,-8.0,2.0,4.0,-1.0,48.0,1.0
2.0,4.0,0.4870197300103847,-0.0815209295396988,0.09314017577834055,0.040740740740740744,-0.42500000000000004,2.0,0.0,32.0,0.0,1.0,5.0,26.0,0.0
2.0,-1.8000000000000043,0.7724252491694354,0.9633970872082829,0.011019477101245845,-0.013640238704177354,0.04545454545454547,1.0,2.0,-3.0,4.0,-1.0,-3.0,-85.0,0.0
3.0,-1.2000000000000028,1.3602040816326535,0.28080985915492995,0.04203345070422537,0.057499999999999996,0.8,-3.0,4.0,28.0,-4.0,6.0,-10.0,-75.0,0.0
-1.6000000000000014,-1.7999999999999972,0.28327228327228315,0.1384865134865132,0.0019355644355645296,0.10774253731343286,0.125,-2.0,-4.0,4.0,-3.0,-1.0,2.0,-33.0,1.0
2.3999999999999986,-10.0,-0.2794117647058827,-1.2957798847369402,0.02068228295222163,0.08264150943396226,0.4,0.0,2.0,1.0,-9.0,7.0,-1.0,10.0,1.0
-7.199999999999999,13.8,-1.2174796747967473,-0.8976634131913634,-0.035640343093759186,0.053153153153153165,-0.3333333333333333,-3.0,1.0,12.0,2.0,-5.0,6.0,65.0,0.0
